Date,Open,High,Low,Close,Volume,MA_30,Daily_Return
2019-12-09,"7,561.80","7,618.09","7,365.99",7400.9,17872021272,7840.640666666667,-0.02160793723188381
2019-12-10,"7,397.13","7,424.02","7,246.04",7278.12,18249031195,7781.393666666668,-0.016589874204488653
2019-12-11,"7,277.20","7,324.16","7,195.53",7217.43,16350490689,7730.048333333334,-0.008338691859985814
2019-12-12,"7,216.74","7,266.64","7,164.74",7243.13,18927080224,7677.630666666667,0.0035608242823275127
2019-12-13,"7,244.66","7,293.56","7,227.12",7269.68,17125736940,7626.344666666667,0.0036655423829201617
2019-12-14,"7,268.90","7,308.84","7,097.21",7124.67,17137029730,7573.563999999999,-0.0199472328905812
2019-12-15,"7,124.24","7,181.08","6,924.38",7152.3,16881129804,7528.907666666667,0.0038780743529174266
2019-12-16,"7,153.66","7,171.17","6,903.68",6932.48,20213265950,7474.964999999999,-0.03073416942801621
2019-12-17,"6,931.32","6,964.08","6,587.97",6640.52,22363804217,7410.383,-0.04211479874446078
2019-12-18,"6,647.70","7,324.98","6,540.05",7276.8,31836522778,7375.966666666666,0.09581779740140828
2019-12-19,"7,277.59","7,346.60","7,041.38",7202.84,25904604416,7342.523,-0.010163808267370289
2019-12-20,"7,208.64","7,257.92","7,086.12",7218.82,22633815180,7315.574666666666,0.0022185693420928576
2019-12-21,"7,220.59","7,223.23","7,112.74",7191.16,19312552168,7300.5216666666665,-0.0038316511562831446
2019-12-22,"7,191.19","7,518.03","7,167.18",7511.59,23134537956,7307.688666666667,0.04455887506327216
2019-12-23,"7,508.90","7,656.18","7,326.19",7355.63,27831788041,7306.282999999999,-0.020762581557300153
2019-12-24,"7,354.39","7,535.72","7,269.53",7322.53,22991622105,7315.4366666666665,-0.004499954456654298
2019-12-25,"7,325.76","7,357.02","7,220.99",7275.16,21559505149,7319.737666666667,-0.00646907557906895
2019-12-26,"7,274.80","7,388.30","7,200.39",7238.97,22787010034,7320.424333333333,-0.004974461042781098
2019-12-27,"7,238.14","7,363.53","7,189.93",7290.09,22777360996,7312.372,0.007061778125893481
2019-12-28,"7,289.03","7,399.04","7,286.91",7317.99,21365673026,7307.5346666666655,0.0038271132455154344
2019-12-29,"7,317.65","7,513.95","7,279.87",7422.65,22445257702,7296.248333333333,0.014301741325145167
2019-12-30,"7,420.27","7,454.82","7,276.31",7293.0,22874131672,7287.0273333333325,-0.01746680767650366
2019-12-31,"7,294.44","7,335.29","7,169.78",7193.6,21167946112,7279.337666666667,-0.013629507747154768
2020-01-01,"7,194.89","7,254.33","7,174.94",7200.17,18565664997,7275.277,0.0009133118327402379
2020-01-02,"7,202.55","7,212.16","6,935.27",6985.47,20802083465,7264.121,-0.02981874039085186
2020-01-03,"6,984.43","7,413.72","6,915.00",7344.88,28111481032,7267.216,0.051451083463245784
2020-01-04,"7,345.38","7,427.39","7,309.51",7410.66,18444271275,7265.961,0.00895589853067702
2020-01-05,"7,410.45","7,544.50","7,400.54",7411.32,19725074095,7261.4383333333335,8.90608933616921e-05
2020-01-06,"7,410.45","7,781.87","7,409.29",7769.22,23276261598,7268.537666666667,0.04829099269765713
2020-01-07,"7,768.68","8,178.22","7,768.23",8163.69,28767291327,7288.515666666667,0.05077343671565471
2020-01-08,"8,161.94","8,396.74","7,956.77",8079.86,31672559265,7311.147666666668,-0.010268640773963722
2020-01-09,"8,082.30","8,082.30","7,842.40",7879.07,24045990466,7331.179333333333,-0.024850678105808766
2020-01-10,"7,878.31","8,166.55","7,726.77",8166.55,28714583844,7362.816666666667,0.03648653965506088
2020-01-11,"8,162.19","8,218.36","8,029.64",8037.54,25521165085,7389.297,-0.015797368533836176
2020-01-12,"8,033.26","8,200.06","8,009.06",8192.49,22903438381,7420.057333333333,0.019278286639942133
2020-01-13,"8,189.77","8,197.79","8,079.70",8144.19,22482910688,7454.041333333334,-0.00589564344906135
2020-01-14,"8,140.93","8,879.51","8,140.93",8827.76,44841784107,7509.889999999999,0.08393345440123579
2020-01-15,"8,825.34","8,890.12","8,657.19",8807.01,40102834650,7572.374333333334,-0.002350539661250428
2020-01-16,"8,812.48","8,846.46","8,612.10",8723.79,31313981931,7641.816666666667,-0.009449290962539991
2020-01-17,"8,725.21","8,958.12","8,677.32",8929.04,36372139320,7696.891333333334,0.02352761815678739
2020-01-18,"8,927.21","9,012.20","8,827.33",8942.81,32337772627,7754.890333333334,0.0015421590674919994
2020-01-19,"8,941.45","9,164.36","8,620.08",8706.25,34217320471,7804.471333333334,-0.026452535612408123
2020-01-20,"8,704.63","8,745.59","8,560.47",8657.64,26422375678,7853.354,-0.005583345297918263
2020-01-21,"8,658.99","8,755.71","8,544.52",8745.89,24097418512,7894.497333333334,0.010193309031098607
2020-01-22,"8,744.21","8,792.99","8,636.75",8680.88,22600204051,7938.672333333333,-0.007433205768652473
2020-01-23,"8,680.65","8,687.75","8,333.64",8406.52,25770680779,7974.805333333334,-0.03160509072812878
2020-01-24,"8,405.57","8,514.67","8,266.84",8445.43,24397913026,8013.814333333333,0.004628550220542982
2020-01-25,"8,440.12","8,458.45","8,296.22",8367.85,19647331549,8051.443666666667,-0.009186033156393436
2020-01-26,"8,364.41","8,602.40","8,325.50",8596.83,22177678796,8095.001666666666,0.027364257246484947
2020-01-27,"8,597.31","8,977.73","8,597.31",8909.82,28647338393,8148.062666666667,0.03640760605944271
2020-01-28,"8,912.52","9,358.59","8,908.45",9358.59,34398744403,8212.594000000001,0.050368020902779254
2020-01-29,"9,357.47","9,406.43","9,269.47",9316.63,30682598115,8280.048333333334,-0.004483581394205904
2020-01-30,"9,316.02","9,553.13","9,230.90",9508.99,32378792851,8357.228,0.020646950667784436
2020-01-31,"9,508.31","9,521.71","9,230.78",9350.53,29432489719,8428.906666666666,-0.016664230375675992
2020-02-01,"9,346.36","9,439.32","9,313.24",9392.88,25922656496,8509.153666666667,0.004529155031853582
2020-02-02,"9,389.82","9,468.80","9,217.82",9344.37,30835736946,8575.803333333333,-0.005164550169915794
2020-02-03,"9,344.68","9,540.37","9,248.63",9293.52,30934096509,8638.565333333334,-0.005441779381595624
2020-02-04,"9,292.84","9,331.27","9,112.81",9180.96,29893183716,8697.553333333333,-0.012111664901996333
2020-02-05,"9,183.42","9,701.30","9,163.70",9613.42,35222060874,8759.026666666667,0.04710400655269176
2020-02-06,"9,617.82","9,824.62","9,539.82",9729.8,37628823716,8811.230333333333,0.01210599349659125
2020-02-07,"9,726.00","9,834.72","9,726.00",9795.94,34522718159,8868.432999999999,0.006797673127916459
2020-02-08,"9,793.07","9,876.75","9,678.91",9865.12,35172043762,8934.634666666669,0.007062109404508465
2020-02-09,"9,863.89","10,129.44","9,850.39",10116.67,35807884663,8999.638666666666,0.025498929561931227
2020-02-10,"10,115.56","10,165.77","9,784.56",9856.61,39386548075,9060.274333333335,-0.02570608708201405
2020-02-11,"9,855.89","10,210.05","9,729.33",10208.24,37648059389,9127.466000000002,0.03567453718874947
2020-02-12,"10,202.39","10,393.61","10,202.39",10326.05,43444303830,9200.194666666668,0.01154067694333194
2020-02-13,"10,323.96","10,457.63","10,116.16",10214.38,49356071373,9246.415333333334,-0.01081439659889305
2020-02-14,"10,211.55","10,322.00","10,125.53",10312.12,43338264162,9296.585666666668,0.009568862720987559
2020-02-15,"10,313.86","10,341.56","9,874.43",9889.42,43865054831,9335.44,-0.04099060135064381
2020-02-16,"9,889.18","10,053.97","9,722.39",9934.43,43374780305,9368.953,0.004551328591565484
2020-02-17,"9,936.56","9,938.82","9,507.64",9690.14,45998298413,9393.864,-0.02459023819182382
2020-02-18,"9,691.23","10,161.94","9,632.38",10142.0,47271023953,9441.722333333333,0.04663090522943958
2020-02-19,"10,143.80","10,191.68","9,611.22",9633.39,46992019710,9474.247333333333,-0.05014888582133703
2020-02-20,"9,629.33","9,643.22","9,507.90",9608.48,44925260237,9503.000333333333,-0.002585797938212786
2020-02-21,"9,611.78","9,723.01","9,589.74",9686.44,40930547513,9536.519,0.008113666261469143
2020-02-22,"9,687.71","9,698.23","9,600.73",9663.18,35838025154,9578.407666666666,-0.0024012950062148875
2020-02-23,"9,663.32","9,937.40","9,657.79",9924.52,41185185761,9627.710666666668,0.02704492723927321
2020-02-24,"9,921.58","9,951.75","9,537.04",9650.17,45080496648,9670.454666666667,-0.02764365430267668
2020-02-25,"9,651.31","9,652.74","9,305.02",9341.71,42515259129,9695.284000000001,-0.03196420373941611
2020-02-26,"9,338.29","9,354.78","8,704.43",8820.52,50420050762,9692.307333333332,-0.05579171265218019
2020-02-27,"8,825.09","8,932.89","8,577.20",8784.49,45470195695,9673.170666666667,-0.004084793186796332
2020-02-28,"8,788.73","8,890.46","8,492.93",8672.46,44605450443,9651.698333333332,-0.012753159261380098
2020-02-29,"8,671.21","8,775.63","8,599.51",8599.51,35792392544,9621.382333333333,-0.008411684804542019
2020-03-01,"8,599.76","8,726.80","8,471.21",8562.45,35349164300,9595.113000000001,-0.004309547869587815
2020-03-02,"8,563.26","8,921.31","8,532.63",8869.67,42857674409,9577.672666666667,0.035879917546963735
2020-03-03,"8,865.39","8,901.60","8,704.99",8787.79,42386715821,9559.12,-0.00923145956952165
2020-03-04,"8,788.54","8,843.37","8,712.43",8755.25,34746706368,9541.177666666666,-0.0037028649979119477
2020-03-05,"8,760.29","9,142.05","8,757.25",9078.76,39698054597,9537.770999999999,0.03695040118785875
2020-03-06,"9,078.31","9,167.70","9,032.08",9122.55,40826885651,9521.408666666666,0.004823345919486632
2020-03-07,"9,121.60","9,163.22","8,890.74",8909.95,36216930370,9494.080333333333,-0.023304887339614333
2020-03-08,"8,908.21","8,914.34","8,105.25",8108.12,39973102121,9437.819666666668,-0.08999264866806223
2020-03-09,"8,111.15","8,177.79","7,690.10",7923.64,46936995808,9373.103666666666,-0.022752499962999995
2020-03-10,"7,922.15","8,136.95","7,814.76",7909.73,42213940994,9299.539,-0.0017555063077071553
2020-03-11,"7,910.09","7,950.81","7,642.81",7911.43,38682762605,9234.699666666666,0.00021492516179444365
2020-03-12,"7,913.62","7,929.12","4,860.35",4970.79,53980357243,9060.117999999999,-0.3716951297047437
2020-03-13,"5,017.83","5,838.11","4,106.98",5563.71,74156772075,8901.373333333333,0.11928083865944861
2020-03-14,"5,573.08","5,625.23","5,125.07",5200.37,36154506008,8734.239666666666,-0.0653053448148807
2020-03-15,"5,201.07","5,836.65","5,169.28",5392.31,33997889639,8570.246000000001,0.03690891225047466
2020-03-16,"5,385.23","5,385.23","4,575.36",5014.48,45368026430,8407.748,-0.07006830096934358
2020-03-17,"5,002.58","5,371.35","4,981.91",5225.63,38622642935,8250.787999999999,0.04210805507251014
2020-03-18,"5,227.11","5,331.83","5,069.34",5238.44,37878801016,8102.398,0.0024513790681697234
2020-03-19,"5,245.42","6,329.74","5,236.97",6191.19,51000731797,7970.704333333333,0.18187666557219329
2020-03-20,"6,191.65","6,844.26","5,865.78",6198.78,54442976103,7856.217333333333,0.0012259355632762148
2020-03-21,"6,206.52","6,378.14","5,932.82",6185.07,42494390880,7742.103666666667,-0.002211725533088793
2020-03-22,"6,185.56","6,359.70","5,823.71",5830.25,40099664740,7613.564,-0.05736717611926778
2020-03-23,"5,831.37","6,443.93","5,785.00",6416.31,46491916000,7505.335000000001,0.10052056086788741
2020-03-24,"6,436.64","6,789.02","6,411.07",6734.8,48221910672,7399.0109999999995,0.049637564269806145
2020-03-25,"6,738.72","6,892.51","6,536.93",6681.06,44590107888,7300.040666666667,-0.007979450020787482
2020-03-26,"6,675.17","6,735.46","6,590.96",6716.44,35319797642,7212.531666666666,0.005295566871125201
2020-03-27,"6,719.39","6,793.84","6,466.70",6469.8,34585598367,7134.174333333333,-0.03672183478152102
2020-03-28,"6,467.25","6,467.50","6,117.84",6242.19,34885225901,7049.4310000000005,-0.03518037651859418
2020-03-29,"6,245.62","6,250.47","5,920.09",5922.04,28373690931,6957.7503333333325,-0.05128808959676001
2020-03-30,"5,925.54","6,517.20","5,903.23",6429.84,37101651525,6885.428,0.0857474789092949
2020-03-31,"6,430.61","6,504.52","6,374.16",6438.64,32786468812,6814.634333333333,0.0013686188147761236
2020-04-01,"6,437.32","6,612.57","6,202.37",6606.78,40346426266,6739.204666666667,0.02611421045438167
2020-04-02,"6,606.78","7,088.25","6,595.92",6793.62,47660646124,6672.732333333333,0.028280039595688145
2020-04-03,"6,797.40","7,003.22","6,673.34",6733.39,38976504903,6605.337,-0.008865671026639599
2020-04-04,"6,738.38","6,878.95","6,696.48",6867.53,33185988584,6531.629333333333,0.01992161452106589
2020-04-05,"6,862.54","6,883.41","6,715.93",6791.13,29510409856,6453.915333333334,-0.011124814889778345
2020-04-06,"6,788.05","7,271.78","6,782.89",7271.78,46896904615,6399.309666666667,0.07077614476530414
2020-04-07,"7,273.64","7,427.94","7,136.71",7176.41,44243482668,6368.252666666666,-0.013115083239591985
2020-04-08,"7,179.28","7,356.22","7,153.31",7334.1,37563249549,6348.601333333333,0.021973382234292682
2020-04-09,"7,337.97","7,341.45","7,179.09",7302.09,34815139178,6328.346666666666,-0.004364543706794288
2020-04-10,"7,303.82","7,303.82","6,802.48",6865.49,43622840992,6293.482000000001,-0.05979110090398776
2020-04-11,"6,867.44","6,926.07","6,789.92",6859.08,31222085946,6356.425,-0.0009336551360500378
2020-04-12,"6,858.07","7,119.95","6,811.08",6971.09,35759567632,6403.337666666667,0.016330178391271266
2020-04-13,"6,965.62","6,965.62","6,668.26",6845.04,38619308647,6458.16,-0.01808182077695164
2020-04-14,"6,843.28","6,958.56","6,793.82",6842.43,34110434052,6506.497333333333,-0.0003812979909539882
2020-04-15,"6,845.56","6,928.66","6,633.40",6642.11,32288311031,6560.751666666667,-0.029276148970468152
2020-04-16,"6,640.45","7,134.45","6,555.50",7116.8,46783242377,6623.790666666667,0.07146674776539386
2020-04-17,"7,116.55","7,167.18","7,050.33",7096.18,32513423567,6685.715333333333,-0.0028973696043165242
2020-04-18,"7,092.29","7,269.96","7,089.25",7257.67,32447188386,6721.264666666667,0.022757314498786707
2020-04-19,"7,260.92","7,280.52","7,167.05",7189.42,31311210215,6754.285999999999,-0.009403844484524693
2020-04-20,"7,186.87","7,240.29","6,835.50",6881.96,37747113936,6777.515666666667,-0.04276561947973545
2020-04-21,"6,879.78","6,934.55","6,834.44",6880.32,32589741511,6812.517999999999,-0.00023830420403492258
2020-04-22,"6,879.44","7,145.87","6,867.78",7117.21,33249153866,6835.881333333334,0.034430084647225856
2020-04-23,"7,121.31","7,491.79","7,081.59",7429.72,43500782316,6859.0453333333335,0.04390905987037064
2020-04-24,"7,434.18","7,574.20","7,434.18",7550.9,34636526286,6888.04,0.01631017050440664
2020-04-25,"7,550.48","7,641.36","7,521.67",7569.94,32941541447,6916.490000000001,0.0025215537220728557
2020-04-26,"7,570.14","7,700.59","7,561.41",7679.87,33070154491,6956.825666666667,0.014521911666406817
2020-04-27,"7,679.42","7,795.60","7,679.42",7795.6,36162144725,7008.606,0.015069265495379458
2020-04-28,"7,796.97","7,814.53","7,730.81",7807.06,33187959921,7071.4400000000005,0.0014700600338652947
2020-04-29,"7,806.71","8,871.75","7,786.05",8801.04,60201052203,7150.4800000000005,0.12731809413530826
2020-04-30,"8,797.67","9,440.65","8,533.26",8658.55,66964629541,7224.477,-0.0161901320753004
2020-05-01,"8,672.78","9,048.02","8,667.76",8864.77,44068389997,7299.743333333333,0.023816920847024248
2020-05-02,"8,869.06","9,007.19","8,811.37",8988.6,40134388683,7372.909333333333,0.0139687775317352
2020-05-03,"8,983.61","9,167.78","8,830.97",8897.47,47101785174,7445.045333333333,-0.01013839752575496
2020-05-04,"8,895.75","8,956.91","8,645.02",8912.65,45718796276,7513.215999999999,0.001706102970844503
2020-05-05,"8,912.83","9,062.42","8,856.83",9003.07,43148462663,7586.947333333333,0.010145130797237556
2020-05-06,"9,007.44","9,411.47","8,966.71",9268.76,49371886931,7653.513333333333,0.02951104456590925
2020-05-07,"9,261.90","9,992.66","9,138.32",9951.52,61112700562,7746.017000000001,0.07366249638570865
2020-05-08,"9,936.16","9,996.74","9,767.17",9842.67,51780748042,7829.636,-0.010938027557599317
2020-05-09,"9,840.91","9,913.86","9,580.64",9593.9,46566121841,7906.029666666667,-0.02527464600560625
2020-05-10,"9,591.17","9,595.58","8,395.11",8756.43,63325279337,7969.061,-0.0872919250773928
2020-05-11,"8,755.54","9,033.47","8,374.32",8601.8,57119858802,8027.151666666667,-0.01765902314070933
2020-05-12,"8,610.39","8,949.90","8,569.64",8804.48,42142717533,8088.264666666667,0.023562510172289608
2020-05-13,"8,805.39","9,317.88","8,805.39",9269.99,45558144023,8169.096333333333,0.052871947008795495
2020-05-14,"9,271.33","9,793.27","9,255.04",9733.72,56426907637,8265.472666666667,0.050024865183241785
2020-05-15,"9,734.29","9,755.83","9,261.40",9328.2,48158802327,8355.009,-0.04166135865835452
2020-05-16,"9,333.24","9,564.21","9,260.69",9377.01,36164766408,8430.349333333334,0.0052325207435517385
2020-05-17,"9,374.93","9,823.00","9,349.55",9670.74,40084250663,8516.168,0.03132448403062371
2020-05-18,"9,675.70","9,906.03","9,570.36",9726.58,41827139896,8598.465,0.00577411863001176
2020-05-19,"9,727.06","9,836.05","9,539.62",9729.04,39254288955,8683.119,0.00025291520760650776
2020-05-20,"9,725.33","9,804.79","9,447.20",9522.98,36546239703,8771.152999999998,-0.02117989030777978
2020-05-21,"9,522.74","9,555.24","8,869.93",9081.76,39326160532,8844.534333333333,-0.0463321355290045
2020-05-22,"9,080.33","9,232.94","9,008.64",9182.58,29810773699,8913.38,0.01110137242120457
2020-05-23,"9,185.06","9,302.50","9,118.11",9209.29,27727866812,8972.698999999999,0.0029087685595987622
2020-05-24,"9,212.28","9,288.40","8,787.25",8790.37,32518803300,9014.014666666666,-0.04548884876032788
2020-05-25,"8,786.11","8,951.01","8,719.67",8906.93,31288157264,9058.581,0.013259965166426468
2020-05-26,"8,909.59","8,991.97","8,757.29",8835.05,29584186947,9097.087,-0.008070120681312298
2020-05-27,"8,837.38","9,203.32","8,834.16",9181.02,32740536902,9143.267666666668,0.039158804986955564
2020-05-28,"9,184.95","9,546.32","9,148.46",9525.75,34367073114,9200.557333333334,0.0375481155688584
2020-05-29,"9,528.36","9,573.67","9,379.34",9439.12,32896642044,9221.826666666666,-0.009094297036978616
2020-05-30,"9,438.91","9,704.03","9,366.73",9700.41,32722975141,9256.555333333332,0.02768160591241542
2020-05-31,"9,700.11","9,700.34","9,432.30",9461.06,27773290299,9276.431666666665,-0.02467421480123011
2020-06-01,"9,463.61","10,199.57","9,450.90",10167.27,35198901068,9315.720666666666,0.07464385597385514
2020-06-02,"10,162.97","10,182.34","9,460.57",9529.8,39137252109,9336.798333333332,-0.06269824643193311
2020-06-03,"9,533.76","9,682.86","9,471.85",9656.72,25007459262,9361.600666666667,0.013318222837835014
2020-06-04,"9,655.85","9,887.61","9,525.25",9800.64,25921805072,9388.186333333335,0.014903611164039043
2020-06-05,"9,800.22","9,869.24","9,663.22",9665.53,23509628646,9401.412,-0.013785834394488439
2020-06-06,"9,664.90","9,773.43","9,591.02",9653.68,20438419222,9391.483999999999,-0.0012260062303878216
2020-06-07,"9,653.00","9,768.50","9,458.15",9758.85,25015250846,9388.69,0.01089429108899398
2020-06-08,"9,760.06","9,782.31","9,675.89",9771.49,21486346312,9394.609666666667,0.0012952345819434719
2020-06-09,"9,774.36","9,836.37","9,664.72",9795.7,23717842783,9429.252,0.0024776160032913275
2020-06-10,"9,794.12","9,908.90","9,728.29",9870.09,25706567601,9471.528333333332,0.007594148452892524
2020-06-11,"9,870.08","9,938.30","9,263.07",9321.78,30247143440,9488.771666666667,-0.0555526849299246
2020-06-12,"9,320.69","9,540.47","9,285.85",9480.84,22610564515,9495.8,0.01706326474128317
2020-06-13,"9,480.74","9,493.21","9,396.01",9475.28,17564322315,9487.185333333333,-0.000586445926732182
2020-06-14,"9,477.55","9,482.27","9,347.59",9386.79,18991732746,9489.138333333332,-0.009339038002043165
2020-06-15,"9,386.04","9,504.86","8,990.18",9450.7,26699704768,9491.594666666668,0.006808504291669459
2020-06-16,"9,454.27","9,579.43","9,400.45",9538.02,21565537209,9487.170666666667,0.009239527230787026
2020-06-17,"9,533.78","9,540.42","9,327.34",9480.25,20177709879,9478.959666666668,-0.006056812629875008
2020-06-18,"9,481.57","9,482.78","9,328.40",9411.84,17770083003,9468.386333333332,-0.007216054428944352
2020-06-19,"9,410.29","9,440.88","9,274.30",9288.02,19632223107,9460.554333333333,-0.013155769753841917
2020-06-20,"9,290.96","9,394.97","9,247.38",9332.34,17130541557,9468.907,0.0047717382176180045
2020-06-21,"9,330.93","9,401.11","9,300.43",9303.63,15324301169,9472.942000000001,-0.00307639884530575
2020-06-22,"9,300.92","9,655.07","9,296.87",9648.72,21104009514,9487.589666666667,0.037091973777976905
2020-06-23,"9,644.08","9,670.54","9,547.25",9629.66,17006433272,9515.565999999999,-0.001975391554527417
2020-06-24,"9,632.15","9,680.37","9,278.23",9313.61,18961716076,9529.122000000001,-0.03282047341235306
2020-06-25,"9,314.13","9,340.16","9,095.32",9264.81,18616048626,9543.447333333335,-0.005239643918953152
2020-06-26,"9,261.00","9,310.52","9,101.74",9162.92,18341465837,9542.844000000001,-0.010997527202392665
2020-06-27,"9,167.82","9,207.81","8,998.22",9045.39,17273093144,9526.832,-0.012826697166405499
2020-06-28,"9,048.46","9,197.55","8,975.53",9143.58,14560870760,9516.980666666666,0.010855253338993842
2020-06-29,"9,140.03","9,237.57","9,041.88",9190.85,16460547078,9499.995333333334,0.0051697475168370755
2020-06-30,"9,185.58","9,217.84","9,084.84",9137.99,15735797744,9489.226333333334,-0.0057513722887437835
2020-07-01,"9,145.99","9,309.75","9,104.74",9228.33,15971550355,9457.928333333335,0.009886200356971298
2020-07-02,"9,231.14","9,274.96","9,036.62",9123.41,16338916796,9444.382000000001,-0.011369337680815494
2020-07-03,"9,124.84","9,202.34","9,058.79",9087.3,13078970999,9425.401333333333,-0.003957949933193872
2020-07-04,"9,084.23","9,183.30","9,053.63",9132.49,12290528515,9403.129666666666,0.004972874231069735
2020-07-05,"9,126.09","9,162.18","8,977.02",9073.94,12903406143,9383.41,-0.00641117592244822
2020-07-06,"9,072.85","9,375.47","9,058.66",9375.47,17889263252,9374.136333333334,0.033230327729740106
2020-07-07,"9,349.16","9,360.62","9,201.82",9252.28,13839652595,9357.250666666665,-0.013139607934322117
2020-07-08,"9,253.02","9,450.34","9,249.50",9428.33,19702359883,9345.812,0.019027742351074517
2020-07-09,"9,427.99","9,431.38","9,235.00",9277.97,18000702524,9328.554333333333,-0.015947681084561127
2020-07-10,"9,273.36","9,287.47","9,118.00",9278.81,16860035605,9308.845000000001,9.05370463581967e-05
2020-07-11,"9,277.51","9,293.53","9,199.49",9240.35,13249910444,9306.130666666666,-0.0041449280672843924
2020-07-12,"9,241.05","9,319.42","9,197.45",9276.5,14452361907,9299.319333333335,0.003912189473342487
2020-07-13,"9,277.21","9,306.41","9,224.29",9243.61,17519821266,9291.597,-0.00354551824502769
2020-07-14,"9,238.70","9,283.84","9,171.66",9243.21,18085038362,9286.811,-4.32731367940864e-05
2020-07-15,"9,241.90","9,275.33","9,171.93",9192.84,15844731575,9278.215666666665,-0.005449405563651477
2020-07-16,"9,191.98","9,214.31","9,088.95",9132.23,15713967523,9264.689333333334,-0.006593174688126924
2020-07-17,"9,131.81","9,182.25","9,089.20",9151.39,13944570749,9253.727333333332,0.0020980636711953604
2020-07-18,"9,151.18","9,230.98","9,100.82",9159.04,12252601475,9245.300666666668,0.0008359385841933964
2020-07-19,"9,158.01","9,201.40","9,097.63",9185.82,12939002784,9241.894,0.002923887219621113
2020-07-20,"9,187.22","9,214.27","9,137.51",9164.23,13755604146,9236.290333333332,-0.002350361753224006
2020-07-21,"9,162.51","9,407.26","9,149.39",9374.89,18069581956,9238.665666666668,0.022987201325152196
2020-07-22,"9,375.08","9,530.52","9,319.65",9525.36,16532254884,9234.553666666667,0.016050321657107514
2020-07-23,"9,527.14","9,610.25","9,483.00",9581.07,18146399002,9232.934000000001,0.005848597848270298
2020-07-24,"9,585.51","9,623.34","9,481.45",9536.89,16552768325,9240.376666666667,-0.004611175996000472
2020-07-25,"9,539.49","9,704.56","9,530.21",9677.11,16610070933,9254.119999999999,0.01470290629335147
2020-07-26,"9,680.23","10,023.81","9,652.85",9905.17,20507998997,9278.861666666666,0.023566953356942255
2020-07-27,"9,905.22","11,298.22","9,903.97",10990.87,35359749590,9343.711,0.10960942618854608
2020-07-28,"11,017.46","11,204.33","10,632.63",10912.82,28766551142,9402.685666666666,-0.007101348664846463
2020-07-29,"10,912.95","11,304.40","10,856.14",11100.47,24617249715,9466.339666666667,0.017195372048654622
2020-07-30,"11,099.83","11,169.36","10,895.46",11111.21,22857247901,9532.113666666666,0.0009675266002249217
2020-07-31,"11,110.21","11,415.86","10,987.05",11323.47,23160469766,9601.951666666666,0.019103229981253245
2020-08-01,"11,322.57","11,794.78","11,239.68",11759.59,26075670303,9689.824333333332,0.03851469558359777
2020-08-02,"11,758.76","12,034.14","11,018.13",11053.61,27410067336,9755.368,-0.06003440596143228
2020-08-03,"11,043.77","11,453.08","11,012.42",11246.35,20271713443,9825.83,0.017436837377110326
2020-08-04,"11,246.20","11,385.38","11,094.15",11205.89,21250197042,9896.895,-0.0035976116695639604
2020-08-05,"11,203.82","11,786.62","11,158.29",11747.02,24411254471,9975.946666666665,0.04828978331930811
2020-08-06,"11,749.87","11,902.34","11,598.71",11779.77,23400740340,10060.196333333333,0.0027879411118734154
2020-08-07,"11,778.89","11,898.04","11,408.59",11601.47,23132312867,10132.634333333333,-0.015136118956482258
2020-08-08,"11,604.55","11,800.06","11,558.43",11754.05,17572057837,10215.170333333333,0.013151781627672943
2020-08-09,"11,737.33","11,806.06","11,548.78",11675.74,17489608833,10295.068,-0.006662384454719783
2020-08-10,"11,662.26","12,045.14","11,662.26",11878.11,26114112569,10382.993333333334,0.017332520251393202
2020-08-11,"11,881.65","11,932.71","11,195.71",11410.53,27039782640,10454.127666666667,-0.03936484844811172
2020-08-12,"11,404.60","11,748.40","11,249.61",11584.93,25064548486,10532.171666666667,0.0152841279064162
2020-08-13,"11,588.41","11,796.40","11,216.87",11784.14,27522199497,10616.869333333334,0.01719561533820224
2020-08-14,"11,772.66","12,150.99","11,685.46",11768.87,24237958589,10702.737000000001,-0.001295809452365515
2020-08-15,"11,768.70","11,963.20","11,768.70",11865.7,23354924400,10793.852666666666,0.00822763782759095
2020-08-16,"11,866.69","11,934.90","11,737.19",11892.8,20583375490,10885.233,0.0022838939127063362
2020-08-17,"11,895.66","12,359.06","11,806.70",12254.4,28227687027,10988.411666666665,0.03040495089465889
2020-08-18,"12,251.90","12,335.71","11,954.53",11991.23,26043227672,11081.925333333334,-0.02147555163859516
2020-08-19,"11,990.88","12,028.92","11,687.33",11758.28,24502851117,11168.393666666667,-0.019426697678219695
2020-08-20,"11,761.50","11,900.41","11,710.06",11878.37,20175242945,11251.842999999999,0.010213228465387747
2020-08-21,"11,878.03","11,899.26","11,564.98",11592.49,23762425999,11320.747333333333,-0.024067275223789153
2020-08-22,"11,585.48","11,689.41","11,448.81",11681.83,20224191306,11390.772666666666,0.007706713570596158
2020-08-23,"11,679.70","11,713.43","11,559.92",11664.85,18482062658,11461.704666666665,-0.0014535393855242829
2020-08-24,"11,663.69","11,807.63","11,623.25",11774.6,20681511755,11531.621000000001,0.009408607911803424
2020-08-25,"11,773.59","11,778.30","11,189.85",11366.13,26301509932,11580.319666666668,-0.03469077505817619
2020-08-26,"11,366.89","11,530.05","11,296.99",11488.36,22466660958,11596.902666666667,0.010753880168535845
2020-08-27,"11,485.61","11,570.79","11,185.94",11323.4,23240415076,11610.588666666668,-0.014358881511373323
